i,counter,word
1232, 84, honour
1233, 84, bow
1234, 84, sudden
1235, 84, imagination
1236, 84, week
1237, 84, accept
1238, 84, colour
1239, 84, husband
1240, 84, questions
1241, 84, skin
1242, 84, mars
1243, 84, molesworth
1244, 84, orders
1245, 84, offer
1246, 84, pieces
1247, 84, singular
1248, 84, classes
1249, 84, blow
1250, 84, covered
1251, 83, toomai
1252, 83, non
1253, 83, using
1254, 83, palace
1255, 83, passage
1256, 83, succeeded
1257, 83, grass
1258, 83, superior
1259, 83, stated
1260, 83, comply
1261, 83, value
1262, 83, millions
1263, 83, obtain
1264, 83, series
1265, 83, fresh
1266, 83, predicate
1267, 83, organizations
1268, 83, president
1269, 83, shut
1270, 83, whenever
1271, 83, calling
1272, 82, cost
1273, 82, opening
1274, 82, bird
1275, 82, ordinary
1276, 82, won
1277, 82, leaders
1278, 82, jenkings
1279, 82, assumption
1280, 82, conception
1281, 82, falling
1282, 82, forced
1283, 82, drummle
1284, 82, quality
1285, 82, advanced
1286, 81, recognition
1287, 81, tells
1288, 81, wonder
1289, 81, spite
1290, 81, goes
1291, 81, fourth
1292, 81, owner
1293, 81, rain
1294, 81, talking
1295, 81, health
1296, 81, demanded
1297, 81, board
1298, 81, post
1299, 81, thornton
1300, 81, mad
1301, 81, weak
1302, 81, boat
1303, 81, observe
1304, 81, powers
1305, 81, adopted
1306, 80, engaged
1307, 80, tribes
1308, 80, songs
1309, 80, international
1310, 80, nearer
1311, 80, grow
1312, 80, pale
1313, 80, gray
1314, 80, kings
1315, 80, tongue
1316, 80, matt
1317, 80, permitted
1318, 80, bitter
1319, 80, destroy
1320, 80, concerning
1321, 80, ignorance
1322, 80, quietly
1323, 80, windows
1324, 79, beasts
1325, 79, bodies
1326, 79, explained
1327, 79, jewish
1328, 79, leg
1329, 79, enemies
1330, 79, tail
1331, 79, madam
1332, 79, usual
1333, 79, anyone
1334, 79, murder
1335, 79, possession
1336, 79, related
1337, 79, membership
1338, 79, faces
1339, 79, fancy
1340, 79, waiting
1341, 78, watched
1342, 78, cooperation
1343, 78, month
1344, 78, sake
1345, 78, leaving
1346, 78, married
1347, 78, promise
1348, 78, steps
1349, 78, greatly
1350, 78, poetry
1351, 78, pointed
1352, 78, offered
1353, 78, growth
1354, 78, extreme
1355, 78, formal
1356, 78, ear
1357, 78, delight
1358, 78, expected
1359, 78, stairs
1360, 78, begin
1361, 78, career
1362, 78, sentence
1363, 78, souls
1364, 78, collection
1365, 78, reply
1366, 77, parents
1367, 77, individuals
1368, 77, gun
1369, 77, phrase
1370, 77, touch
1371, 77, instance
1372, 77, pure
1373, 77, included
1374, 77, cross
1375, 77, virtue
1376, 77, applied
1377, 77, interpretation
1378, 77, decided
1379, 77, hung
1380, 77, guilty
1381, 77, finding
1382, 77, grown
1383, 77, premisses
1384, 76, development
1385, 76, task
1386, 76, vain
1387, 76, winter
1388, 76, compliance
1389, 76, chamber
1390, 76, nose
1391, 76, sing
1392, 76, brain
1393, 76, listen
1394, 76, suffering
1395, 76, barsoom
1396, 76, abbey
1397, 76, prison
1398, 76, quantity
1399, 76, vii
1400, 76, beneath
1401, 76, fathers
1402, 76, contain
1403, 76, france
1404, 76, contrary
1405, 76, treated
1406, 75, blind
1407, 75, horses
1408, 75, wine
1409, 75, walking
1410, 75, surely
1411, 75, steel
1412, 75, servant
1413, 75, shows
1414, 75, recognized
1415, 75, pleasant
1416, 75, examples
1417, 75, advantage
1418, 75, reckon
1419, 75, consequently
1420, 75, priest
1421, 75, negative
1422, 75, height
1423, 75, obliged
1424, 75, gives
1425, 75, fingers
1426, 75, reader
1427, 75, inductive
1428, 75, separate
1429, 74, intended
1430, 74, vol
1431, 74, germany
1432, 74, amount
1433, 74, concept
1434, 74, charming
1435, 74, suggested
1436, 74, leaves
1437, 74, bosom
1438, 74, yellow
1439, 74, professor
1440, 74, rival
1441, 74, matters
1442, 74, passing
1443, 74, pipe
1444, 74, arrived
1445, 74, allowed
1446, 74, thick
1447, 74, tall
1448, 74, file
1449, 74, creatures
1450, 74, intelligence
1451, 73, altogether
1452, 73, newton
1453, 73, loss
1454, 73, box
1455, 73, news
1456, 73, connexion
1457, 73, bent
1458, 73, addition
1459, 73, luke
1460, 73, d
1461, 73, curious
1462, 73, posted
1463, 73, calculated
1464, 73, brothers
1465, 73, truly
1466, 73, loose
1467, 73, khan
1468, 73, dreams
1469, 73, failure
1470, 73, trust
1471, 73, style
1472, 73, played
1473, 73, kotick
1474, 73, brown
1475, 73, honest
1476, 73, occupied
1477, 73, particularly
1478, 73, native
1479, 73, alive
1480, 73, craft
1481, 72, dozen
1482, 72, streets
1483, 72, absolutely
1484, 72, possibly
1485, 72, naturally
1486, 72, noticed
1487, 72, beast
1488, 72, constantly
1489, 72, sprang
1490, 72, concerned
1491, 72, singing
1492, 72, laughing
1493, 72, remembered
1494, 71, wants
1495, 71, absence
1496, 71, houses
1497, 71, additional
1498, 71, roof
1499, 71, waited
1500, 71, weight
1501, 71, score
1502, 71, image
1503, 71, breakfast
1504, 71, points
1505, 71, worthy
1506, 71, highly
1507, 71, stories
1508, 71, suffer
1509, 71, proud
1510, 71, gathered
1511, 71, instances
1512, 70, travel
1513, 70, salvation
1514, 70, taste
1515, 70, congress
1516, 70, disciples
1517, 70, marriage
1518, 70, theatre
1519, 70, legal
1520, 70, dare
1521, 70, adam
1522, 70, noise
1523, 70, perfectly
1524, 70, suffered
1525, 70, advance
1526, 70, exercise
1527, 70, knees
1528, 70, tired
1529, 70, familiar
1530, 70, paul
1531, 70, wore
1532, 70, committed
1533, 70, bit
1534, 70, removed
1535, 70, admiration
1536, 70, syllogistic
1537, 70, wished
1538, 69, fit
1539, 69, exact
1540, 69, produce
1541, 69, cub
1542, 69, sorrow
1543, 69, admitted
1544, 69, grounds
1545, 69, jesus
1546, 69, hall
1547, 69, em
1548, 69, bill
1549, 69, square
1550, 69, total
1551, 69, attribute
1552, 69, hell
1553, 69, freedom
1554, 69, finished
1555, 69, musicians
1556, 69, east
1557, 69, brave
1558, 69, eating
1559, 69, employed
1560, 69, daily
1561, 69, south
1562, 69, sons
1563, 68, affairs
1564, 68, kitchen
1565, 68, empty
1566, 68, appointed
1567, 68, distant
1568, 68, constant
1569, 68, prisoner
1570, 68, reasoning
1571, 68, replacement
1572, 68, official
1573, 68, freely
1574, 68, laugh
1575, 68, hundreds
1576, 68, corn
1577, 68, nodded
1578, 68, ladyship
1579, 68, matthew
1580, 68, officers
1581, 68, credit
1582, 68, apparently
1583, 68, traveller
1584, 68, final
1585, 68, meeting
1586, 68, catch
1587, 68, valley
1588, 68, alike
1589, 68, percent
1590, 67, teaches
1591, 67, cave
1592, 67, likely
1593, 67, contained
1594, 67, brief
1595, 67, audience
1596, 67, narrow
1597, 67, tide
1598, 67, enter
1599, 67, serve
1600, 67, fashion
1601, 67, texts
1602, 67, tendency
1603, 67, maiden
1604, 67, dry
1605, 67, gentlemen
1606, 67, becomes
1607, 67, mentioned
1608, 67, directed
1609, 67, quick
1610, 66, beloved
1611, 66, shadow
1612, 66, weber
1613, 66, status
1614, 66, mode
1615, 66, tender
1616, 66, buildings
1617, 66, require
1618, 66, looks
1619, 66, rapid
1620, 66, introduction
1621, 66, displayed
1622, 66, increase
1623, 66, rank
1624, 66, joseph
1625, 66, slow
1626, 66, india
1627, 66, dying
1628, 66, cruel
1629, 66, guard
1630, 66, changes
1631, 66, stream
1632, 66, ones
1633, 65, golden
1634, 65, bottom
1635, 65, enlightened
1636, 65, guide
1637, 65, gain
1638, 65, hunter
1639, 65, winds
1640, 65, pleased
1641, 65, successful
1642, 65, positive
1643, 65, cover
1644, 65, david
1645, 65, attached
1646, 65, rage
1647, 65, slight
1648, 65, melody
1649, 65, record
1650, 65, agreed
1651, 65, orchestra
1652, 65, boys
1653, 65, check
1654, 65, friendship
